POLICY,,DURATION,,,,AGE GROUP,,PRICING,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
INSURER NAME,POLICY NAME,MINIMUM VALUE,UNIT,MAXIMUM VALUE,UNIT,AGE MINIMUM,AGE MAXIMUM,,REGION 1,,,REGION 2,,,REGION 3,,,REGION 4,
Travel Insuranz,Premier,320,Days,320,Days,61,65,542.93,1004.47,1085.85,745.43,1379.11,1490.85,805.43,1490.12,1610.85,929.93,1720.45,1859.85
Travel Insuranz,Premier,321,Days,321,Days,61,65,542.93,1004.47,1085.85,745.43,1379.11,1490.85,805.43,1490.12,1610.85,929.93,1720.45,1859.85
Travel Insuranz,Premier,322,Days,322,Days,61,65,542.93,1004.47,1085.85,745.43,1379.11,1490.85,805.43,1490.12,1610.85,929.93,1720.45,1859.85
Travel Insuranz,Premier,323,Days,323,Days,61,65,542.93,1004.47,1085.85,745.43,1379.11,1490.85,805.43,1490.12,1610.85,929.93,1720.45,1859.85
Travel Insuranz,Premier,324,Days,324,Days,61,65,553.43,1023.89,1106.85,758.93,1404.09,1517.85,818.93,1515.09,1637.85,946.43,1750.98,1892.85
Travel Insuranz,Premier,325,Days,325,Days,61,65,553.43,1023.89,1106.85,758.93,1404.09,1517.85,818.93,1515.09,1637.85,946.43,1750.98,1892.85
Travel Insuranz,Premier,326,Days,326,Days,61,65,553.43,1023.89,1106.85,758.93,1404.09,1517.85,818.93,1515.09,1637.85,946.43,1750.98,1892.85
Travel Insuranz,Premier,327,Days,327,Days,61,65,553.43,1023.89,1106.85,758.93,1404.09,1517.85,818.93,1515.09,1637.85,946.43,1750.98,1892.85
Travel Insuranz,Premier,328,Days,328,Days,61,65,553.43,1023.89,1106.85,758.93,1404.09,1517.85,818.93,1515.09,1637.85,946.43,1750.98,1892.85
Travel Insuranz,Premier,329,Days,329,Days,61,65,553.43,1023.89,1106.85,758.93,1404.09,1517.85,818.93,1515.09,1637.85,946.43,1750.98,1892.85
Travel Insuranz,Premier,330,Days,330,Days,61,65,553.43,1023.89,1106.85,758.93,1404.09,1517.85,818.93,1515.09,1637.85,946.43,1750.98,1892.85
Travel Insuranz,Premier,331,Days,331,Days,61,65,562.43,1040.54,1124.85,772.43,1429.06,1544.85,833.93,1542.84,1667.85,962.93,1781.51,1925.85
Travel Insuranz,Premier,332,Days,332,Days,61,65,562.43,1040.54,1124.85,772.43,1429.06,1544.85,833.93,1542.84,1667.85,962.93,1781.51,1925.85
Travel Insuranz,Premier,333,Days,333,Days,61,65,562.43,1040.54,1124.85,772.43,1429.06,1544.85,833.93,1542.84,1667.85,962.93,1781.51,1925.85
Travel Insuranz,Premier,334,Days,334,Days,61,65,562.43,1040.54,1124.85,772.43,1429.06,1544.85,833.93,1542.84,1667.85,962.93,1781.51,1925.85
Travel Insuranz,Premier,335,Days,335,Days,61,65,562.43,1040.54,1124.85,772.43,1429.06,1544.85,833.93,1542.84,1667.85,962.93,1781.51,1925.85
Travel Insuranz,Premier,336,Days,336,Days,61,65,562.43,1040.54,1124.85,772.43,1429.06,1544.85,833.93,1542.84,1667.85,962.93,1781.51,1925.85
Travel Insuranz,Premier,337,Days,337,Days,61,65,562.43,1040.54,1124.85,772.43,1429.06,1544.85,833.93,1542.84,1667.85,962.93,1781.51,1925.85
Travel Insuranz,Premier,338,Days,338,Days,61,65,572.93,1059.97,1145.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,339,Days,339,Days,61,65,572.93,1059.97,1145.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,340,Days,340,Days,61,65,572.93,1059.97,1145.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,341,Days,341,Days,61,65,572.93,1059.97,1145.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,342,Days,342,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,343,Days,343,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,344,Days,344,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,345,Days,345,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,346,Days,346,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,347,Days,347,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,348,Days,348,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,349,Days,349,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,350,Days,350,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,351,Days,351,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,352,Days,352,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,353,Days,353,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,354,Days,354,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,355,Days,355,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,356,Days,356,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,357,Days,357,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,358,Days,358,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,359,Days,359,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,360,Days,360,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,361,Days,361,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,362,Days,362,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,363,Days,363,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,364,Days,364,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,365,Days,365,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Premier,366,Days,366,Days,61,65,599.93,1109.92,1199.85,779.93,1442.94,1559.85,847.43,1567.82,1694.85,974.93,1803.71,1949.85
Travel Insuranz,Deluxe,1,Days,1,Days,18,55,34.95,64.66,69.90,40.95,75.76,81.90,43.95,81.31,87.90,51.95,96.11,103.90
Travel Insuranz,Deluxe,2,Days,2,Days,18,55,34.95,64.66,69.90,40.95,75.76,81.90,43.95,81.31,87.90,51.95,96.11,103.90
Travel Insuranz,Deluxe,3,Days,3,Days,18,55,34.95,64.66,69.90,40.95,75.76,81.90,43.95,81.31,87.90,51.95,96.11,103.90
Travel Insuranz,Deluxe,4,Days,4,Days,18,55,34.95,64.66,69.90,40.95,75.76,81.90,43.95,81.31,87.90,51.95,96.11,103.90
Travel Insuranz,Deluxe,5,Days,5,Days,18,55,34.95,64.66,69.90,40.95,75.76,81.90,43.95,81.31,87.90,51.95,96.11,103.90
Travel Insuranz,Deluxe,6,Days,6,Days,18,55,38.95,72.06,77.90,50.95,94.26,101.90,54.95,101.66,109.90,66.95,123.86,133.90
Travel Insuranz,Deluxe,7,Days,7,Days,18,55,38.95,72.06,77.90,50.95,94.26,101.90,54.95,101.66,109.90,66.95,123.86,133.90
Travel Insuranz,Deluxe,8,Days,8,Days,18,55,38.95,72.06,77.90,50.95,94.26,101.90,54.95,101.66,109.90,66.95,123.86,133.90
Travel Insuranz,Deluxe,9,Days,9,Days,18,55,53.95,99.81,107.90,69.95,129.41,139.90,74.95,138.66,149.90,95.95,177.52,191.90
Travel Insuranz,Deluxe,10,Days,10,Days,18,55,53.95,99.81,107.90,69.95,129.41,139.90,74.95,138.66,149.90,95.95,177.52,191.90
Travel Insuranz,Deluxe,11,Days,11,Days,18,55,53.95,99.81,107.90,69.95,129.41,139.90,74.95,138.66,149.90,95.95,177.52,191.90
Travel Insuranz,Deluxe,12,Days,12,Days,18,55,53.95,99.81,107.90,69.95,129.41,139.90,74.95,138.66,149.90,95.95,177.52,191.90
Travel Insuranz,Deluxe,13,Days,13,Days,18,55,53.95,99.81,107.90,69.95,129.41,139.90,74.95,138.66,149.90,95.95,177.52,191.90
Travel Insuranz,Deluxe,14,Days,14,Days,18,55,53.95,99.81,107.90,69.95,129.41,139.90,74.95,138.66,149.90,95.95,177.52,191.90
Travel Insuranz,Deluxe,15,Days,15,Days,18,55,53.95,99.81,107.90,69.95,129.41,139.90,74.95,138.66,149.90,95.95,177.52,191.90
Travel Insuranz,Deluxe,16,Days,16,Days,18,55,60.95,112.76,121.90,79.95,147.92,159.90,89.95,166.42,179.90,113.95,210.82,227.90
Travel Insuranz,Deluxe,17,Days,17,Days,18,55,60.95,112.76,121.90,79.95,147.92,159.90,89.95,166.42,179.90,113.95,210.82,227.90
Travel Insuranz,Deluxe,18,Days,18,Days,18,55,60.95,112.76,121.90,79.95,147.92,159.90,89.95,166.42,179.90,113.95,210.82,227.90
Travel Insuranz,Deluxe,19,Days,19,Days,18,55,60.95,112.76,121.90,79.95,147.92,159.90,89.95,166.42,179.90,113.95,210.82,227.90
Travel Insuranz,Deluxe,20,Days,20,Days,18,55,60.95,112.76,121.90,79.95,147.92,159.90,89.95,166.42,179.90,113.95,210.82,227.90
Travel Insuranz,Deluxe,21,Days,21,Days,18,55,60.95,112.76,121.90,79.95,147.92,159.90,89.95,166.42,179.90,113.95,210.82,227.90
Travel Insuranz,Deluxe,22,Days,22,Days,18,55,60.95,112.76,121.90,79.95,147.92,159.90,89.95,166.42,179.90,113.95,210.82,227.90
Travel Insuranz,Deluxe,23,Days,23,Days,18,55,66.95,123.86,133.90,96.95,179.37,193.90,103.95,192.32,207.90,134.95,249.67,269.90
Travel Insuranz,Deluxe,24,Days,24,Days,18,55,66.95,123.86,133.90,96.95,179.37,193.90,103.95,192.32,207.90,134.95,249.67,269.90
Travel Insuranz,Deluxe,25,Days,25,Days,18,55,66.95,123.86,133.90,96.95,179.37,193.90,103.95,192.32,207.90,134.95,249.67,269.90
Travel Insuranz,Deluxe,26,Days,26,Days,18,55,66.95,123.86,133.90,96.95,179.37,193.90,103.95,192.32,207.90,134.95,249.67,269.90
Travel Insuranz,Deluxe,27,Days,27,Days,18,55,66.95,123.86,133.90,96.95,179.37,193.90,103.95,192.32,207.90,134.95,249.67,269.90
Travel Insuranz,Deluxe,28,Days,28,Days,18,55,66.95,123.86,133.90,96.95,179.37,193.90,103.95,192.32,207.90,134.95,249.67,269.90
Travel Insuranz,Deluxe,29,Days,29,Days,18,55,66.95,123.86,133.90,96.95,179.37,193.90,103.95,192.32,207.90,134.95,249.67,269.90
Travel Insuranz,Deluxe,30,Days,30,Days,18,55,96.95,179.37,193.90,127.95,236.72,255.90,129.95,240.42,259.90,169.95,314.42,339.90
Travel Insuranz,Deluxe,31,Days,31,Days,18,55,96.95,179.37,193.90,127.95,236.72,255.90,137.95,255.22,275.90,169.95,314.42,339.90
Travel Insuranz,Deluxe,32,Days,32,Days,18,55,96.95,179.37,193.90,127.95,236.72,255.90,137.95,255.22,275.90,169.95,314.42,339.90
Travel Insuranz,Deluxe,33,Days,33,Days,18,55,96.95,179.37,193.90,127.95,236.72,255.90,137.95,255.22,275.90,169.95,314.42,339.90
Travel Insuranz,Deluxe,34,Days,34,Days,18,55,96.95,179.37,193.90,127.95,236.72,255.90,137.95,255.22,275.90,169.95,314.42,339.90
Travel Insuranz,Deluxe,35,Days,35,Days,18,55,96.95,179.37,193.90,127.95,236.72,255.90,137.95,255.22,275.90,169.95,314.42,339.90
Travel Insuranz,Deluxe,36,Days,36,Days,18,55,96.95,179.37,193.90,127.95,236.72,255.90,137.95,255.22,275.90,169.95,314.42,339.90
Travel Insuranz,Deluxe,37,Days,37,Days,18,55,120.95,223.77,241.90,159.95,295.92,319.90,171.95,318.12,343.90,211.95,392.13,423.90
Travel Insuranz,Deluxe,38,Days,38,Days,18,55,120.95,223.77,241.90,159.95,295.92,319.90,171.95,318.12,343.90,211.95,392.13,423.90
Travel Insuranz,Deluxe,39,Days,39,Days,18,55,120.95,223.77,241.90,159.95,295.92,319.90,171.95,318.12,343.90,211.95,392.13,423.90
Travel Insuranz,Deluxe,40,Days,40,Days,18,55,120.95,223.77,241.90,159.95,295.92,319.90,171.95,318.12,343.90,211.95,392.13,423.90
Travel Insuranz,Deluxe,41,Days,41,Days,18,55,120.95,223.77,241.90,159.95,295.92,319.90,171.95,318.12,343.90,211.95,392.13,423.90
Travel Insuranz,Deluxe,42,Days,42,Days,18,55,120.95,223.77,241.90,159.95,295.92,319.90,171.95,318.12,343.90,211.95,392.13,423.90
Travel Insuranz,Deluxe,43,Days,43,Days,18,55,120.95,223.77,241.90,159.95,295.92,319.90,171.95,318.12,343.90,211.95,392.13,423.90
Travel Insuranz,Deluxe,44,Days,44,Days,18,55,144.95,268.17,289.90,190.95,353.28,381.90,205.95,381.03,411.90,249.95,462.43,499.90
Travel Insuranz,Deluxe,45,Days,45,Days,18,55,144.95,268.17,289.90,190.95,353.28,381.90,205.95,381.03,411.90,249.95,462.43,499.90
Travel Insuranz,Deluxe,46,Days,46,Days,18,55,144.95,268.17,289.90,190.95,353.28,381.90,205.95,381.03,411.90,249.95,462.43,499.90
Travel Insuranz,Deluxe,47,Days,47,Days,18,55,144.95,268.17,289.90,190.95,353.28,381.90,205.95,381.03,411.90,249.95,462.43,499.90
Travel Insuranz,Deluxe,48,Days,48,Days,18,55,144.95,268.17,289.90,190.95,353.28,381.90,205.95,381.03,411.90,249.95,462.43,499.90
Travel Insuranz,Deluxe,49,Days,49,Days,18,55,144.95,268.17,289.90,190.95,353.28,381.90,205.95,381.03,411.90,249.95,462.43,499.90
Travel Insuranz,Deluxe,50,Days,50,Days,18,55,144.95,268.17,289.90,190.95,353.28,381.90,205.95,381.03,411.90,249.95,462.43,499.90
Travel Insuranz,Deluxe,51,Days,51,Days,18,55,153.95,284.82,307.90,203.95,377.33,407.90,219.95,406.93,439.90,265.95,492.03,531.90
Travel Insuranz,Deluxe,52,Days,52,Days,18,55,153.95,284.82,307.90,203.95,377.33,407.90,219.95,406.93,439.90,265.95,492.03,531.90
Travel Insuranz,Deluxe,53,Days,53,Days,18,55,153.95,284.82,307.90,203.95,377.33,407.90,219.95,406.93,439.90,265.95,492.03,531.90
Travel Insuranz,Deluxe,54,Days,54,Days,18,55,153.95,284.82,307.90,203.95,377.33,407.90,219.95,406.93,439.90,265.95,492.03,531.90
Travel Insuranz,Deluxe,55,Days,55,Days,18,55,153.95,284.82,307.90,203.95,377.33,407.90,219.95,406.93,439.90,265.95,492.03,531.90
Travel Insuranz,Deluxe,56,Days,56,Days,18,55,153.95,284.82,307.90,203.95,377.33,407.90,219.95,406.93,439.90,265.95,492.03,531.90
Travel Insuranz,Deluxe,57,Days,57,Days,18,55,153.95,284.82,307.90,203.95,377.33,407.90,219.95,406.93,439.90,265.95,492.03,531.90
Travel Insuranz,Deluxe,58,Days,58,Days,18,55,162.95,301.47,325.90,214.95,397.68,429.90,231.95,429.13,463.90,280.95,519.79,561.90
Travel Insuranz,Deluxe,59,Days,59,Days,18,55,162.95,301.47,325.90,214.95,397.68,429.90,231.95,429.13,463.90,280.95,519.79,561.90
Travel Insuranz,Deluxe,60,Days,60,Days,18,55,162.95,301.47,325.90,214.95,397.68,429.90,231.95,429.13,463.90,280.95,519.79,561.90
Travel Insuranz,Deluxe,61,Days,61,Days,18,55,162.95,301.47,325.90,214.95,397.68,429.90,231.95,429.13,463.90,280.95,519.79,561.90
Travel Insuranz,Deluxe,62,Days,62,Days,18,55,162.95,301.47,325.90,214.95,397.68,429.90,231.95,429.13,463.90,280.95,519.79,561.90
Travel Insuranz,Deluxe,63,Days,63,Days,18,55,162.95,301.47,325.90,214.95,397.68,429.90,231.95,429.13,463.90,280.95,519.79,561.90
Travel Insuranz,Deluxe,64,Days,64,Days,18,55,162.95,301.47,325.90,214.95,397.68,429.90,231.95,429.13,463.90,280.95,519.79,561.90
Travel Insuranz,Deluxe,65,Days,65,Days,18,55,171.95,318.12,343.90,227.95,421.73,455.90,245.95,455.03,491.90,296.95,549.39,593.90
Travel Insuranz,Deluxe,66,Days,66,Days,18,55,171.95,318.12,343.90,227.95,421.73,455.90,245.95,455.03,491.90,296.95,549.39,593.90
Travel Insuranz,Deluxe,67,Days,67,Days,18,55,171.95,318.12,343.90,227.95,421.73,455.90,245.95,455.03,491.90,296.95,549.39,593.90
Travel Insuranz,Deluxe,68,Days,68,Days,18,55,171.95,318.12,343.90,227.95,421.73,455.90,245.95,455.03,491.90,296.95,549.39,593.90
Travel Insuranz,Deluxe,69,Days,69,Days,18,55,171.95,318.12,343.90,227.95,421.73,455.90,245.95,455.03,491.90,296.95,549.39,593.90
Travel Insuranz,Deluxe,70,Days,70,Days,18,55,171.95,318.12,343.90,227.95,421.73,455.90,245.95,455.03,491.90,296.95,549.39,593.90
Travel Insuranz,Deluxe,71,Days,71,Days,18,55,171.95,318.12,343.90,227.95,421.73,455.90,245.95,455.03,491.90,296.95,549.39,593.90
Travel Insuranz,Deluxe,72,Days,72,Days,18,55,180.95,334.78,361.90,239.95,443.93,479.90,258.95,479.08,517.90,312.95,578.99,625.90
Travel Insuranz,Deluxe,73,Days,73,Days,18,55,180.95,334.78,361.90,239.95,443.93,479.90,258.95,479.08,517.90,312.95,578.99,625.90
Travel Insuranz,Deluxe,74,Days,74,Days,18,55,180.95,334.78,361.90,239.95,443.93,479.90,258.95,479.08,517.90,312.95,578.99,625.90
Travel Insuranz,Deluxe,75,Days,75,Days,18,55,180.95,334.78,361.90,239.95,443.93,479.90,258.95,479.08,517.90,312.95,578.99,625.90
Travel Insuranz,Deluxe,76,Days,76,Days,18,55,180.95,334.78,361.90,239.95,443.93,479.90,258.95,479.08,517.90,312.95,578.99,625.90
Travel Insuranz,Deluxe,77,Days,77,Days,18,55,180.95,334.78,361.90,239.95,443.93,479.90,258.95,479.08,517.90,312.95,578.99,625.90
Travel Insuranz,Deluxe,78,Days,78,Days,18,55,180.95,334.78,361.90,239.95,443.93,479.90,258.95,479.08,517.90,312.95,578.99,625.90
Travel Insuranz,Deluxe,79,Days,79,Days,18,55,189.95,351.43,379.90,251.95,466.13,503.90,271.95,503.13,543.90,327.95,606.74,655.90
Travel Insuranz,Deluxe,80,Days,80,Days,18,55,189.95,351.43,379.90,251.95,466.13,503.90,271.95,503.13,543.90,327.95,606.74,655.90
Travel Insuranz,Deluxe,81,Days,81,Days,18,55,189.95,351.43,379.90,251.95,466.13,503.90,271.95,503.13,543.90,327.95,606.74,655.90
Travel Insuranz,Deluxe,82,Days,82,Days,18,55,189.95,351.43,379.90,251.95,466.13,503.90,271.95,503.13,543.90,327.95,606.74,655.90
Travel Insuranz,Deluxe,83,Days,83,Days,18,55,189.95,351.43,379.90,251.95,466.13,503.90,271.95,503.13,543.90,327.95,606.74,655.90
Travel Insuranz,Deluxe,84,Days,84,Days,18,55,189.95,351.43,379.90,251.95,466.13,503.90,271.95,503.13,543.90,327.95,606.74,655.90
Travel Insuranz,Deluxe,85,Days,85,Days,18,55,189.95,351.43,379.90,251.95,466.13,503.90,271.95,503.13,543.90,327.95,606.74,655.90
Travel Insuranz,Deluxe,86,Days,86,Days,18,55,199.95,369.93,399.90,263.95,488.33,527.90,284.95,527.19,569.90,343.95,636.34,687.90
Travel Insuranz,Deluxe,87,Days,87,Days,18,55,199.95,369.93,399.90,263.95,488.33,527.90,284.95,527.19,569.90,343.95,636.34,687.90
Travel Insuranz,Deluxe,88,Days,88,Days,18,55,199.95,369.93,399.90,263.95,488.33,527.90,284.95,527.19,569.90,343.95,636.34,687.90
Travel Insuranz,Deluxe,89,Days,89,Days,18,55,199.95,369.93,399.90,263.95,488.33,527.90,284.95,527.19,569.90,343.95,636.34,687.90
Travel Insuranz,Deluxe,90,Days,90,Days,18,55,199.95,369.93,399.90,263.95,488.33,527.90,284.95,527.19,569.90,343.95,636.34,687.90
Travel Insuranz,Deluxe,91,Days,91,Days,18,55,199.95,369.93,399.90,263.95,488.33,527.90,284.95,527.19,569.90,343.95,636.34,687.90
Travel Insuranz,Deluxe,92,Days,92,Days,18,55,199.95,369.93,399.90,263.95,488.33,527.90,284.95,527.19,569.90,343.95,636.34,687.90
Travel Insuranz,Deluxe,93,Days,93,Days,18,55,208.95,386.58,417.90,275.95,510.54,551.90,297.95,551.24,595.90,359.95,665.94,719.90
Travel Insuranz,Deluxe,94,Days,94,Days,18,55,208.95,386.58,417.90,275.95,510.54,551.90,297.95,551.24,595.90,359.95,665.94,719.90
Travel Insuranz,Deluxe,95,Days,95,Days,18,55,208.95,386.58,417.90,275.95,510.54,551.90,297.95,551.24,595.90,359.95,665.94,719.90
Travel Insuranz,Deluxe,96,Days,96,Days,18,55,208.95,386.58,417.90,275.95,510.54,551.90,297.95,551.24,595.90,359.95,665.94,719.90
Travel Insuranz,Deluxe,97,Days,97,Days,18,55,208.95,386.58,417.90,275.95,510.54,551.90,297.95,551.24,595.90,359.95,665.94,719.90
Travel Insuranz,Deluxe,98,Days,98,Days,18,55,208.95,386.58,417.90,275.95,510.54,551.90,297.95,551.24,595.90,359.95,665.94,719.90
Travel Insuranz,Deluxe,99,Days,99,Days,18,55,208.95,386.58,417.90,275.95,510.54,551.90,297.95,551.24,595.90,359.95,665.94,719.90
Travel Insuranz,Deluxe,100,Days,100,Days,18,55,217.95,403.23,435.90,288.95,534.59,577.90,311.95,577.14,623.90,374.95,693.69,749.90
Travel Insuranz,Deluxe,101,Days,101,Days,18,55,217.95,403.23,435.90,288.95,534.59,577.90,311.95,577.14,623.90,374.95,693.69,749.90
Travel Insuranz,Deluxe,102,Days,102,Days,18,55,217.95,403.23,435.90,288.95,534.59,577.90,311.95,577.14,623.90,374.95,693.69,749.90
Travel Insuranz,Deluxe,103,Days,103,Days,18,55,217.95,403.23,435.90,288.95,534.59,577.90,311.95,577.14,623.90,374.95,693.69,749.90
Travel Insuranz,Deluxe,104,Days,104,Days,18,55,217.95,403.23,435.90,288.95,534.59,577.90,311.95,577.14,623.90,374.95,693.69,749.90
Travel Insuranz,Deluxe,105,Days,105,Days,18,55,217.95,403.23,435.90,288.95,534.59,577.90,311.95,577.14,623.90,374.95,693.69,749.90
Travel Insuranz,Deluxe,106,Days,106,Days,18,55,217.95,403.23,435.90,288.95,534.59,577.90,311.95,577.14,623.90,374.95,693.69,749.90
Travel Insuranz,Deluxe,107,Days,107,Days,18,55,226.95,419.88,453.90,300.95,556.79,601.90,324.95,601.19,649.90,390.95,723.30,781.90
Travel Insuranz,Deluxe,108,Days,108,Days,18,55,226.95,419.88,453.90,300.95,556.79,601.90,324.95,601.19,649.90,390.95,723.30,781.90
Travel Insuranz,Deluxe,109,Days,109,Days,18,55,226.95,419.88,453.90,300.95,556.79,601.90,324.95,601.19,649.90,390.95,723.30,781.90
Travel Insuranz,Deluxe,110,Days,110,Days,18,55,226.95,419.88,453.90,300.95,556.79,601.90,324.95,601.19,649.90,390.95,723.30,781.90
Travel Insuranz,Deluxe,111,Days,111,Days,18,55,226.95,419.88,453.90,300.95,556.79,601.90,324.95,601.19,649.90,390.95,723.30,781.90
Travel Insuranz,Deluxe,112,Days,112,Days,18,55,226.95,419.88,453.90,300.95,556.79,601.90,324.95,601.19,649.90,390.95,723.30,781.90
Travel Insuranz,Deluxe,113,Days,113,Days,18,55,226.95,419.88,453.90,300.95,556.79,601.90,324.95,601.19,649.90,390.95,723.30,781.90
Travel Insuranz,Deluxe,114,Days,114,Days,18,55,235.95,436.53,471.90,312.95,578.99,625.90,337.95,625.24,675.90,405.95,751.05,811.90
