POLICY,,DURATION (DAYS),,,,AGE GROUP,,PRICING (2 DECIMAL PLACES MAXIMUM),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
INSURER NAME,POLICY NAME,MINIMUM VALUE,UNIT,MAXIMUM VALUE,UNIT,AGE MINIMUM,AGE MAXIMUM,,REGION 1,,,REGION 2,,,REGION 3,,,REGION 4,,,REGION 5,,,REGION 6,
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,25,days,25,days,18,49,311.85,623.7,623.7,232.48,464.96,464.96,195.96,391.92,391.92,164.94,329.88,329.88,156.9,313.81,313.81,169.97,339.95,339.95
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,26,days,26,days,18,49,317.84,635.68,635.68,237.9,475.81,475.81,201.44,402.89,402.89,166.94,333.88,333.88,160.95,321.91,321.91,174.36,348.72,348.72
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,27,days,27,days,18,49,327.9,655.79,655.79,243.27,486.54,486.54,205.17,410.34,410.34,170.99,341.98,341.98,164.94,329.88,329.88,178.7,357.4,357.4
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,28,days,28,days,18,49,337.97,675.95,675.95,248.69,497.39,497.39,210.71,421.41,421.41,173.03,346.06,346.06,166.94,333.88,333.88,180.88,361.75,361.75
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,29,days,29,days,18,49,346.02,692.04,692.04,257.71,515.41,515.41,216.24,432.49,432.49,179.04,358.08,358.08,173.03,346.06,346.06,187.44,374.88,374.88
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,30,days,30,days,18,49,356.08,712.15,712.15,263.11,526.22,526.22,221.79,443.58,443.58,183.07,366.13,366.13,177.04,354.08,354.08,191.79,383.58,383.58
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,31,days,31,days,18,49,366.12,732.25,732.25,272.15,544.31,544.31,227.37,454.75,454.75,189.12,378.23,378.23,179.04,358.08,358.08,193.94,387.88,387.88
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,32,days,32,days,18,49,374.22,748.44,748.44,277.51,555.02,555.02,232.87,465.74,465.74,191.11,382.23,382.23,185.11,370.21,370.21,200.5,401.01,401.01
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,33,days,33,days,18,49,384.25,768.5,768.5,282.91,565.83,565.83,238.46,476.91,476.91,197.14,394.29,394.29,189.12,378.23,378.23,204.84,409.69,409.69
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,34,days,34,days,18,49,392.3,784.59,784.59,291.97,583.93,583.93,243.99,487.99,487.99,201.19,402.38,402.38,191.11,382.23,382.23,207.02,414.04,414.04
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,35,days,41,days,18,49,466.72,933.43,933.43,364.02,728.05,728.05,306.84,613.67,613.67,263.54,527.09,527.09,253.49,506.97,506.97,274.58,549.15,549.15
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,42,days,48,days,18,49,513,1026,1026,396.47,792.93,792.93,347.48,694.95,694.95,287.7,575.39,575.39,281.65,563.3,563.3,305.13,610.26,610.26
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,49,days,55,days,18,49,587.41,1174.82,1174.82,437.91,875.82,875.82,373.37,746.74,746.74,317.84,635.68,635.68,305.76,611.52,611.52,331.25,662.51,662.51
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,56,days,62,days,18,49,619.61,1239.22,1239.22,463.18,926.36,926.36,406.66,813.33,813.33,352.07,704.14,704.14,339.97,679.94,679.94,368.31,736.63,736.63
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,63,days,69,days,18,49,677.95,1355.91,1355.91,504.59,1009.19,1009.19,443.6,887.19,887.19,374.22,748.44,748.44,356.08,712.15,712.15,385.74,771.49,771.49
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,70,days,76,days,18,49,746.37,1492.73,1492.73,520.82,1041.64,1041.64,489.83,979.67,979.67,412.4,824.8,824.8,396.31,792.61,792.61,429.32,858.64,858.64
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,77,days,83,days,18,49,758.41,1516.82,1516.82,531.67,1063.34,1063.34,500.93,1001.85,1001.85,442.6,885.21,885.21,424.5,849,849,459.84,919.68,919.68
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,84,days,90,days,18,49,764.44,1528.88,1528.88,537.02,1074.05,1074.05,506.44,1012.88,1012.88,458.68,917.36,917.36,436.55,873.11,873.11,472.93,945.86,945.86
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,91,days,119,days,18,49,921.37,1842.75,1842.75,648.77,1297.54,1297.54,611.83,1223.65,1223.65,519.01,1038.02,1038.02,498.93,997.85,997.85,540.49,1080.97,1080.97
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,120,days,149,days,18,49,1074.25,2148.5,2148.5,753.3,1506.6,1506.6,702.37,1404.74,1404.74,603.49,1206.97,1206.97,579.39,1158.79,1158.79,627.65,1255.29,1255.29
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,150,days,179,days,18,49,1235.16,2470.33,2470.33,865.01,1730.02,1730.02,807.73,1615.46,1615.46,667.87,1335.73,1335.73,665.89,1331.78,1331.78,721.38,1442.77,1442.77
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,180,days,186,days,18,49,1402.19,2804.37,2804.37,983.98,1967.96,1967.96,924.19,1848.38,1848.38,794.66,1589.32,1589.32,758.41,1516.82,1516.82,821.57,1643.13,1643.13
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,186,days,209,days,18,49,1402.19,2804.37,2804.37,983.98,1967.96,1967.96,924.19,1848.38,1848.38,794.66,1589.32,1589.32,758.41,1516.82,1516.82,821.57,1643.13,1643.13
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,210,days,239,days,18,49,1544.97,3089.95,3089.95,1081.31,2162.63,2162.63,1014.76,2029.52,2029.52,875.08,1750.16,1750.16,838.89,1677.78,1677.78,908.74,1817.48,1817.48
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,240,days,269,days,18,49,1699.87,3399.74,3399.74,1189.41,2378.82,2378.82,1114.56,2229.12,2229.12,965.63,1931.26,1931.26,915.33,1830.65,1830.65,991.57,1983.15,1983.15
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,270,days,299,days,18,49,1844.75,3689.5,3689.5,1292.13,2584.26,2584.26,1197.74,2395.48,2395.48,1040.08,2080.16,2080.16,989.75,1979.51,1979.51,1072.18,2144.37,2144.37
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,300,days,329,days,18,49,1987.58,3975.15,3975.15,1391.24,2782.49,2782.49,1290.14,2580.28,2580.28,1126.55,2253.09,2253.09,1074.25,2148.5,2148.5,1163.72,2327.44,2327.44
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,330,days,366,days,18,49,2098.19,4196.37,4196.37,1474.16,2948.33,2948.33,1362.23,2724.46,2724.46,1190.94,2381.87,2381.87,1138.64,2277.28,2277.28,1233.44,2466.88,2466.88
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,1,days,2,days,50,59,68.91,137.83,137.83,57.59,115.18,115.18,51.71,103.42,103.42,51.22,102.44,102.44,48.06,96.11,96.11,56.56,113.12,113.12
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,3,days,3,days,50,59,94.52,189.05,189.05,75.61,151.23,151.23,68.33,136.66,136.66,68.91,137.83,137.83,64.65,129.31,129.31,76.09,152.19,152.19
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,4,days,4,days,50,59,118.15,236.31,236.31,93.6,187.2,187.2,84.92,169.84,169.84,88.59,177.19,177.19,70.23,140.46,140.46,82.7,165.41,165.41
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,5,days,5,days,50,59,135.9,271.79,271.79,111.63,223.27,223.27,96,192,192,94.52,189.05,189.05,72.08,144.16,144.16,84.86,169.71,169.71
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,6,days,6,days,50,59,153.59,307.18,307.18,124.25,248.5,248.5,110.8,221.6,221.6,100.44,200.88,200.88,77.57,155.15,155.15,91.35,182.7,182.7
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,7,days,7,days,50,59,163.43,326.85,326.85,129.63,259.25,259.25,114.48,228.95,228.95,102.39,204.78,204.78,79.44,158.88,158.88,93.52,187.05,187.05
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,8,days,8,days,50,59,153.59,307.18,307.18,138.65,277.3,277.3,120.04,240.08,240.08,106.34,212.68,212.68,88.16,176.33,176.33,97.86,195.73,195.73
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,9,days,9,days,50,59,161.48,322.95,322.95,144.02,288.05,288.05,125.56,251.12,251.12,108.31,216.61,216.61,90.1,180.2,180.2,100.02,200.03,200.03
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,10,days,10,days,50,59,169.34,338.69,338.69,149.43,298.86,298.86,131.11,262.23,262.23,112.26,224.51,224.51,92.09,184.18,184.18,102.19,204.38,204.38
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,11,days,11,days,50,59,183.07,366.13,366.13,158.43,316.86,316.86,136.63,273.26,273.26,116.67,233.33,233.33,98.58,197.16,197.16,106.58,213.16,213.16
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,12,days,12,days,50,59,193.13,386.27,386.27,163.86,327.71,327.71,138.54,277.08,277.08,120.72,241.43,241.43,100.63,201.26,201.26,108.8,217.6,217.6
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,13,days,13,days,50,59,201.19,402.38,402.38,171.01,342.02,342.02,144.02,288.05,288.05,124.69,249.39,249.39,102.61,205.22,205.22,110.93,221.86,221.86
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,14,days,14,days,50,59,207.22,414.44,414.44,174.61,349.22,349.22,151.42,302.84,302.84,126.74,253.49,253.49,106.61,213.22,213.22,115.28,230.56,230.56
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,15,days,15,days,50,59,211.23,422.46,422.46,180.03,360.07,360.07,153.25,306.5,306.5,130.77,261.54,261.54,124.69,249.39,249.39,134.83,269.66,269.66
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,16,days,16,days,50,59,219.28,438.55,438.55,185.63,371.26,371.26,158.98,317.97,317.97,132.79,265.58,265.58,126.74,253.49,253.49,137.3,274.6,274.6
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,17,days,17,days,50,59,257.52,515.03,515.03,191.04,382.09,382.09,162.66,325.32,325.32,138.83,277.66,277.66,130.77,261.54,261.54,141.68,283.35,283.35
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,18,days,18,days,50,59,263.54,527.09,527.09,194.64,389.28,389.28,168.2,336.4,336.4,142.87,285.74,285.74,132.79,265.58,265.58,143.85,287.7,287.7
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,19,days,19,days,50,59,269.59,539.18,539.18,200.03,400.05,400.05,170.07,340.13,340.13,144.81,289.62,289.62,136.79,273.58,273.58,148.2,296.41,296.41
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,20,days,20,days,50,59,277.62,555.24,555.24,205.47,410.94,410.94,175.61,351.22,351.22,148.86,297.71,297.71,138.83,277.66,277.66,150.41,300.83,300.83
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,21,days,21,days,50,59,285.65,571.3,571.3,210.86,421.71,421.71,179.3,358.6,358.6,150.91,301.81,301.81,142.87,285.74,285.74,154.74,309.48,309.48
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,22,days,22,days,50,59,291.71,583.41,583.41,216.24,432.49,432.49,184.84,369.67,369.67,154.88,309.75,309.75,144.81,289.62,289.62,156.87,313.74,313.74
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,23,days,23,days,50,59,299.76,599.53,599.53,221.65,443.3,443.3,188.55,377.11,377.11,156.9,313.81,313.81,148.86,297.71,297.71,161.26,322.52,322.52
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,24,days,24,days,50,59,305.76,611.52,611.52,227.09,454.19,454.19,194.07,388.14,388.14,160.95,321.91,321.91,150.91,301.81,301.81,163.47,326.94,326.94
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,25,days,25,days,50,59,311.85,623.7,623.7,232.48,464.96,464.96,195.96,391.92,391.92,164.94,329.88,329.88,156.9,313.81,313.81,169.97,339.95,339.95
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,26,days,26,days,50,59,317.84,635.68,635.68,237.9,475.81,475.81,201.44,402.89,402.89,166.94,333.88,333.88,160.95,321.91,321.91,174.36,348.72,348.72
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,27,days,27,days,50,59,327.9,655.79,655.79,243.27,486.54,486.54,205.17,410.34,410.34,170.99,341.98,341.98,164.94,329.88,329.88,178.7,357.4,357.4
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,28,days,28,days,50,59,337.97,675.95,675.95,248.69,497.39,497.39,210.71,421.41,421.41,173.03,346.06,346.06,166.94,333.88,333.88,180.88,361.75,361.75
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,29,days,29,days,50,59,346.02,692.04,692.04,257.71,515.41,515.41,216.24,432.49,432.49,179.04,358.08,358.08,173.03,346.06,346.06,187.44,374.88,374.88
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,30,days,30,days,50,59,356.08,712.15,712.15,263.11,526.22,526.22,221.79,443.58,443.58,183.07,366.13,366.13,177.04,354.08,354.08,191.79,383.58,383.58
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,31,days,31,days,50,59,366.12,732.25,732.25,272.15,544.31,544.31,227.37,454.75,454.75,189.12,378.23,378.23,179.04,358.08,358.08,193.94,387.88,387.88
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,32,days,32,days,50,59,374.22,748.44,748.44,277.51,555.02,555.02,232.87,465.74,465.74,191.11,382.23,382.23,185.11,370.21,370.21,200.5,401.01,401.01
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,33,days,33,days,50,59,384.25,768.5,768.5,282.91,565.83,565.83,238.46,476.91,476.91,197.14,394.29,394.29,189.12,378.23,378.23,204.84,409.69,409.69
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,34,days,34,days,50,59,392.3,784.59,784.59,291.97,583.93,583.93,243.99,487.99,487.99,201.19,402.38,402.38,191.11,382.23,382.23,207.02,414.04,414.04
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,35,days,41,days,50,59,466.72,933.43,933.43,364.02,728.05,728.05,306.84,613.67,613.67,263.54,527.09,527.09,253.49,506.97,506.97,274.58,549.15,549.15
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,42,days,48,days,50,59,513,1026,1026,396.47,792.93,792.93,347.48,694.95,694.95,287.7,575.39,575.39,281.65,563.3,563.3,305.13,610.26,610.26
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,49,days,55,days,50,59,587.41,1174.82,1174.82,437.91,875.82,875.82,373.37,746.74,746.74,317.84,635.68,635.68,305.76,611.52,611.52,331.25,662.51,662.51
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,56,days,62,days,50,59,619.61,1239.22,1239.22,463.18,926.36,926.36,406.66,813.33,813.33,352.07,704.14,704.14,339.97,679.94,679.94,368.31,736.63,736.63
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,63,days,69,days,50,59,677.95,1355.91,1355.91,504.59,1009.19,1009.19,443.6,887.19,887.19,374.22,748.44,748.44,356.08,712.15,712.15,385.74,771.49,771.49
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,70,days,76,days,50,59,746.37,1492.73,1492.73,520.82,1041.64,1041.64,489.83,979.67,979.67,412.4,824.8,824.8,396.31,792.61,792.61,429.32,858.64,858.64
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,77,days,83,days,50,59,758.41,1516.82,1516.82,531.67,1063.34,1063.34,500.93,1001.85,1001.85,442.6,885.21,885.21,424.5,849,849,459.84,919.68,919.68
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,84,days,90,days,50,59,764.44,1528.88,1528.88,537.02,1074.05,1074.05,506.44,1012.88,1012.88,458.68,917.36,917.36,436.55,873.11,873.11,472.93,945.86,945.86
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,91,days,119,days,50,59,921.37,1842.75,1842.75,648.77,1297.54,1297.54,611.83,1223.65,1223.65,519.01,1038.02,1038.02,498.93,997.85,997.85,540.49,1080.97,1080.97
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,120,days,149,days,50,59,1074.25,2148.5,2148.5,753.3,1506.6,1506.6,702.37,1404.74,1404.74,603.49,1206.97,1206.97,579.39,1158.79,1158.79,627.65,1255.29,1255.29
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,150,days,179,days,50,59,1235.16,2470.33,2470.33,865.01,1730.02,1730.02,807.73,1615.46,1615.46,667.87,1335.73,1335.73,665.89,1331.78,1331.78,721.38,1442.77,1442.77
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,180,days,186,days,50,59,1402.19,2804.37,2804.37,983.98,1967.96,1967.96,924.19,1848.38,1848.38,794.66,1589.32,1589.32,758.41,1516.82,1516.82,821.57,1643.13,1643.13
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,186,days,209,days,50,59,1402.19,2804.37,2804.37,983.98,1967.96,1967.96,924.19,1848.38,1848.38,794.66,1589.32,1589.32,758.41,1516.82,1516.82,821.57,1643.13,1643.13
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,210,days,239,days,50,59,1544.97,3089.95,3089.95,1081.31,2162.63,2162.63,1014.76,2029.52,2029.52,875.08,1750.16,1750.16,838.89,1677.78,1677.78,908.74,1817.48,1817.48
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,240,days,269,days,50,59,1699.87,3399.74,3399.74,1189.41,2378.82,2378.82,1114.56,2229.12,2229.12,965.63,1931.26,1931.26,915.33,1830.65,1830.65,991.57,1983.15,1983.15
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,270,days,299,days,50,59,1844.75,3689.5,3689.5,1292.13,2584.26,2584.26,1197.74,2395.48,2395.48,1040.08,2080.16,2080.16,989.75,1979.51,1979.51,1072.18,2144.37,2144.37
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,300,days,329,days,50,59,1987.58,3975.15,3975.15,1391.24,2782.49,2782.49,1290.14,2580.28,2580.28,1126.55,2253.09,2253.09,1074.25,2148.5,2148.5,1163.72,2327.44,2327.44
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,330,days,366,days,50,59,2098.19,4196.37,4196.37,1474.16,2948.33,2948.33,1362.23,2724.46,2724.46,1190.94,2381.87,2381.87,1138.64,2277.28,2277.28,1233.44,2466.88,2466.88
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,1,days,2,days,60,69,79.25,158.5,158.5,66.26,132.52,132.52,59.46,118.92,118.92,58.87,117.73,117.73,55.23,110.46,110.46,65.03,130.05,130.05
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,3,days,3,days,60,69,108.72,217.44,217.44,86.96,173.91,173.91,78.56,157.12,157.12,79.25,158.5,158.5,74.36,148.72,148.72,87.54,175.08,175.08
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,4,days,4,days,60,69,135.9,271.79,271.79,107.67,215.35,215.35,97.67,195.33,195.33,101.92,203.83,203.83,80.74,161.48,161.48,95.07,190.15,190.15
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,5,days,5,days,60,69,156.28,312.56,312.56,128.36,256.72,256.72,110.43,220.85,220.85,108.72,217.44,217.44,82.87,165.74,165.74,97.53,195.07,195.07
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,6,days,6,days,60,69,176.64,353.27,353.27,142.85,285.7,285.7,127.42,254.83,254.83,115.5,231,231,89.26,178.52,178.52,105.08,210.15,210.15
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,7,days,7,days,60,69,187.97,375.94,375.94,149.09,298.18,298.18,131.66,263.31,263.31,117.76,235.52,235.52,91.35,182.7,182.7,107.56,215.12,215.12
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,8,days,8,days,60,69,176.64,353.27,353.27,159.45,318.89,318.89,138.03,276.05,276.05,122.26,244.53,244.53,101.38,202.77,202.77,112.55,225.1,225.1
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,9,days,9,days,60,69,185.72,371.44,371.44,165.61,331.21,331.21,144.42,288.83,288.83,124.56,249.13,249.13,103.63,207.25,207.25,115.05,230.09,230.09
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,10,days,10,days,60,69,194.76,389.52,389.52,171.82,343.65,343.65,150.77,301.53,301.53,129.08,258.17,258.17,105.89,211.77,211.77,117.54,235.08,235.08
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,11,days,11,days,60,69,210.56,421.11,421.11,182.2,364.41,364.41,157.14,314.27,314.27,134.17,268.34,268.34,113.35,226.7,226.7,122.52,245.04,245.04
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,12,days,12,days,60,69,222.1,444.2,444.2,188.4,376.8,376.8,159.26,318.51,318.51,138.83,277.66,277.66,115.66,231.32,231.32,125.03,250.05,250.05
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,13,days,13,days,60,69,231.34,462.69,462.69,196.67,393.34,393.34,165.61,331.21,331.21,143.43,286.86,286.86,118,236.01,236.01,127.56,255.11,255.11
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,14,days,14,days,60,69,238.28,476.55,476.55,200.83,401.66,401.66,174.14,348.27,348.27,145.77,291.55,291.55,122.61,245.23,245.23,132.57,265.14,265.14
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,15,days,15,days,60,69,242.92,485.84,485.84,207.05,414.1,414.1,176.24,352.47,352.47,150.39,300.79,300.79,143.43,286.86,286.86,155.1,310.19,310.19
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,16,days,16,days,60,69,252.17,504.34,504.34,213.46,426.92,426.92,182.81,365.61,365.61,152.68,305.37,305.37,145.77,291.55,291.55,157.91,315.82,315.82
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,17,days,17,days,60,69,296.12,592.23,592.23,219.7,439.4,439.4,187.07,374.13,374.13,159.67,319.34,319.34,150.39,300.79,300.79,162.9,325.8,325.8
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,18,days,18,days,60,69,303.05,606.1,606.1,223.82,447.64,447.64,193.47,386.93,386.93,164.23,328.46,328.46,152.68,305.37,305.37,165.38,330.77,330.77
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,19,days,19,days,60,69,310,620,620,230.03,460.05,460.05,195.57,391.13,391.13,166.57,333.14,333.14,157.32,314.63,314.63,170.41,340.82,340.82
Real Insurance,Real Travel Insurance Basic Winter $0 Excess,20,days,20,days,60,69,319.22,638.45,638.45,236.27,472.53,472.53,201.95,403.89,403.89,171.21,342.42,342.42,159.67,319.34,319.34,172.95,345.9,345.9
